"MGI.ID"	"MOUSE.ENTREZ.ID"	"MOUSE.GENE.NAME"	"MOUSE.UNIPROT.ID"	"HGNC.ID"	"HUMAN.ENTREZ.ID"	"HUMAN.GENE.NAME"	"HUMAN.UNIPROT.ID"	"HOMOLOGY"	"HomoloGene.ID"	"BLONDEAU_2004"	"COUGHENOUR_2004"	"PHILLIPS_2005"	"MORCIANO_2005"	"BURRE_2006"	"TAKAMORI_2006"	"KHANNA_2007"	"MORCIANO_2009"	"ABUL_HUSN_2009"	"GORINI_2010"	"GRONBORG_2010"	"ABUL_HUSN_2011"	"BOYKEN_2013"	"WILHELM_2014"	"BRINKMALM_2014"	"WEINGARTEN_2014"	"KOKOTAS_2018"	"Count"
"MGI:1859665"	54670	"Atp8b1"	"Q148W0"	"HGNC:3706"	5205	"ATP8B1"	"O43520"	"YES"	21151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:107718"	110082	"Dnah5"	"Q8VHE6"	"HGNC:2950"	1767	"DNAH5"	"Q8TE73"	"YES"	1048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:107507"	14027	"Evpl"	"Q9D952"	"HGNC:35236"	645027	"EVPLL"	"A8MZ36"	"YES"	1506	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:104667"	15366	"Hmmr"	"Q00547;Q3UPW7"	"HGNC:5012"	3161	"HMMR"	"O75330"	"YES"	8271	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:96693"	16669	"Krt19"	"B1AQ78;P19001"	"HGNC:6436"	3880	"KRT19"	"P08727"	"YES"	1713	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1925507"	78257	"Lrrc9"	"Q8CDN9;E9PUL2"	"HGNC:19848"	341883	"LRRC9"	"Q6ZRR7;H3BUB1;H3BUS4"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1347004"	26390	"Mapkbp1"	"A0A0A0MQA2;Q6NS57"	"HGNC:29536"	23005	"MAPKBP1"	"O60336"	"YES"	69109	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1922589"	75339	"Mphosph8"	"Q3TYA6"	"HGNC:29810"	54737	"MPHOSPH8"	"Q99549"	"YES"	11380	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:108029"	20264	"Scn10a"	"K3W4P8;Q6QIY3"	"HGNC:10582"	6336	"SCN10A"	"Q9Y5Y9"	"YES"	21300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1917581"	268281	"Shprh"	"Q7TPQ3"	"HGNC:19336"	257218	"SHPRH"	"B3KX98;Q149N8"	"YES"	6489	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1932389"	81897	"Tlr9"	"Q9EQU3"	"HGNC:15633"	54106	"TLR9"	"Q9NR96"	"YES"	68126	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:3511744"	317758	"Gimap9"	"G3X987;Q8BYB6"	NA	NA	NA	NA	"NO"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2442850 "	319848	"Slc17a4"	"Q5NCM1;Q8BWR0"	"HGNC:10932"	10050	"SLC17A4"	"Q9Y2C5;A0A024R013"	"YES"	21127	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1921400 "	74150	"Slc35f5"	"Q8R314"	"HGNC:23617"	80255	"SLC35F5"	"A0A024RAD4;Q8WV83;B8ZZY4"	"YES"	5745	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1923902"	76652	"Actrt3"	"Q8BXF8"	"HGNC:24022"	84517	"ACTRT3"	"Q9BYD9"	"YES"	13038	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1917887"	232339	"Ankrd26"	"D3Z482"	"HGNC:29186"	22852	"ANKRD26"	"Q9UPS8"	"YES"	45968	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2652818 "	195208	"Dcdc2a"	"Q5DU00;R4GML1"	"HGNC:18141"	51473	"DCDC2"	"Q9UHG0"	"YES"	9483	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2183924"	667663	"Myo3a"	"F6QNG5"	"HGNC:7601"	53904	"MYO3A"	"Q8NEV4"	"YES"	49486	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2447313 "	192163	"Pcdha3"	"Q91Y16"	"HGNC:8669"	56145	"PCDHA3"	"Q9Y5H8"	"YES"	129613	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:99569 "	14739	"S1pr2"	"P52592"	"HGNC:3169"	9294	"S1PR2"	"A0A024R7B2;O95136"	"YES"	3118	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:109337 "	12190	"Brca2"	"P97929"	"HGNC:1101"	675	"BRCA2"	"P51587"	"YES"	41	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:88226"	12263	"C2"	"P21180"	"HGNC:1248"	717	"C2"	"P06681;Q53HP3;Q5JP69;B4DQI1;A0A0G2JL69;B4DV48;Q8N6L6"	"YES"	45	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:96548 "	16183	"Il2"	"P04351"	"HGNC:6001"	3558	"IL2"	"P60568;Q0GK43"	"YES"	488	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:3030435 "	258311	"Olfr601"	"A2RS33"	NA	NA	NA	NA	"NO"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2180917"	213527	"Pth2r"	"Q91V95"	"HGNC:9609"	5746	"PTH2R"	"P49190"	"YES"	3701	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2687284 "	270198	"Pfkfb4"	"Q6DTY7;C9VZF2"	"HGNC:8875"	5210	"PFKFB4"	"Q16877;Q5XLC3;B7Z5C3"	"YES"	48288	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1916197"	68947	"Chst8"	"Q8BQ86"	"HGNC:15993"	64377	"CHST8"	"Q9H2A9"	"YES"	41483	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2443769 "	228366	"Gyltl1b"	"Q5XPT3;Q14AT0;A2AHG6"	"HGNC:16522"	120071	"GYLTL1B"	"Q8N3Y3;B3KP69;E9PIZ2"	"YES"	27362	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:96012 "	56185	"Hao2"	"Q9NYQ2"	"HGNC:4810"	51179	"HAO2"	"Q9NYQ3"	"YES"	97412	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2139971"	99890	"Prmt6"	"Q6NZB1"	"HGNC:18241"	55170	"PRMT6"	"Q96LA8"	"YES"	10024	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1098283 "	18626	"Per1"	"O35973;Q5BJ30;Q6A060"	"HGNC:8845"	5187	"PER1"	"O15534"	"YES"	1966	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:97524 "	225600	"Pde6a"	"Q8K0A8"	"HGNC:8785"	5145	"PDE6A"	"P16499"	"YES"	380	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2684892"	194604	"Serpina16"	"D3Z660"	NA	NA	NA	NA	"NO"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1933247"	83563	"Usp26"	"Q3V059;Q99MX1"	"HGNC:13485"	83844	"USP26"	"Q9BXU7"	"YES"	12851	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1100819 "	17355	"Aff1"	"E9Q921;Q3UP77;A3KMF4;Q3UQD9"	"HGNC:7135"	4299	"AFF1"	"P51825;Q14C88"	"YES"	4340	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2447072"	668303	"Kif26a"	"Q52KG5"	"HGNC:20226"	26153	"KIF26A"	"Q9ULI4"	"YES"	18970	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2444804"	665775	"Bod1l"	"E9Q6J5;O35243;Q80TF0;Q8BHG7"	"HGNC:31792"	259282	"BOD1L1"	"Q8NFC6"	"YES"	45109	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1918800 "	240261	"Ccdc112"	"D3Z1J2"	"HGNC:28599"	153733	"CCDC112"	"Q8NEF3"	"YES"	17617	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2443502 "	320162	"Cep95"	"Q14B65;Q8BWE9;Q8BVV7"	"HGNC:25141"	90799	"CEP95"	"Q96GE4"	"YES"	16297	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1923673 "	76380	"Cep112"	"Q5PR68;Q9DAQ8;Q3TV83;J3JS86"	"HGNC:28514"	201134	"CEP112"	"Q8N8E3;B4DR29;A2RRR7;F5GYE8"	"YES"	44915	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:3611451 "	58229	"Efcc1"	"Q9JJF6;A0A0A0MQ84"	"HGNC:25692"	79825	"EFCC1"	"Q9HA90"	"YES"	130011	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2385865 "	218333	"Ice1"	"E9Q286"	"HGNC:29154"	23379	"ICE1"	"Q9Y2F5"	"YES"	18902	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1926027"	78777	"Enthd2"	"B2RPS6;Q3U3N6;B1AXJ1"	"HGNC:26458"	146705	"ENTHD2"	"Q96N21"	"YES"	35359	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1915527 "	68277	"2310057M21Rik"	"Q9D2Q3"	"HGNC:25822"	80007	"C10orf88"	"Q9H8K7"	"YES"	11793	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1914704 "	67454	"Ikbip"	"E9QMH7;Q9DBZ1"	"HGNC:26430"	121457	"IKBIP"	"Q70UQ0"	"YES"	12138	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1922145"	74895	"Ccdc181"	"Q80ZU5"	"HGNC:28051"	57821	"CCDC181"	"B2R917;Q5TID7"	"YES"	10912	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2447076 "	269152	"Kif26b"	"B0G0X9;Q7TNC6"	"HGNC:25484"	55083	"KIF26B"	"Q2KJY2;B7WPD9"	"YES"	18623	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:3646281"	622645	"Tmem200c"	"J3QK46"	"HGNC:37208"	645369	"TMEM200C"	"A6NKL6"	"YES"	78765	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2444398"	240613	"9930021J03Rik"	"H3BKP8"	"HGNC:23378"	158358	"KIAA2026"	"Q5HYC2"	"YES"	19046	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1097717 "	107765	"Ankrd1"	"Q9CR42"	"HGNC:15819"	27063	"ANKRD1"	"Q15327"	"YES"	8289	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1921377 "	74127	"Krt80"	"Q0VBK2"	"HGNC:27056"	144501	"KRT80"	"Q6KB66"	"YES"	66610	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2444169"	320502	"Lmod3"	"E9QA62"	"HGNC:6649"	56203	"LMOD3"	"Q0VAK6"	"YES"	28097	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1917007 "	69757	"Leng1"	"Q9DB98"	"HGNC:15502"	79165	"LENG1"	"Q96BZ8"	"YES"	11520	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:109613"	17181	"Matn2"	"Q3TQ80;O08746"	"HGNC:6908"	4147	"MATN2"	"O00339;Q8N2G3"	"YES"	20538	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:108011 "	18291	"Nobox"	"Q8VIH1"	"HGNC:22448"	135935	"NOBOX"	"O60393"	"YES"	51066	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1915968 "	68718	"Rnf166"	"A2RS02;Q3U9F6"	"HGNC:28856"	115992	"RNF166"	"Q96A37"	"YES"	35335	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1913760"	66510	"Rnf181"	"Q9CY62"	"HGNC:28037"	51255	"RNF181"	"Q9P0P0"	"YES"	9537	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1096347 "	20350	"Sema3f"	"O88632"	"HGNC:10728"	6405	"SEMA3F"	"Q13275"	"YES"	20885	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:107561 "	20347	"Sema3b"	"M9MMK0;Q0VGP2"	"HGNC:10724"	7869	"SEMA3B"	"Q13214;A0A0C4DGV8;B4DEK9;Q6PI51"	"YES"	20972	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:107559"	20352	"Sema4b"	"Q62179"	"HGNC:10730"	10509	"SEMA4B"	"J3KNP4"	"YES"	8426	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:107606 "	20787	"Srebf1"	"Q9WTN3"	"HGNC:11289"	6720	"SREBF1"	"P36956;A8MTU8"	"YES"	3079	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:109241 "	21678	"Tead3"	"F8VPU0;P70210"	"HGNC:11716"	7005	"TEAD3"	"Q99594"	"YES"	81821	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1333819 "	21689	"Tekt1"	"Q5NBU4;Q9DAJ2"	"HGNC:15534"	83659	"TEKT1"	"Q969V4"	"YES"	7973	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1861440"	56631	"Trim17"	"Q7TPM3;A2AB81"	"HGNC:13430"	51127	"TRIM17"	"A0A024R3T1;Q9Y577"	"YES"	9387	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2684929"	223499	"Dcaf13"	"Q6PAC3"	"HGNC:24535"	25879	"DCAF13"	"A0A087WT20;Q9NV06"	"YES"	6430	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:103569"	22439	"Xk"	"Q059K7;Q9QXY7"	"HGNC:12811"	7504	"XK"	"P51811"	"YES"	36393	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2684957 "	227656	"Rexo4"	"Q6PAQ4"	"HGNC:12820"	57109	"REXO4"	"B4E331;Q9GZR2;B4DJ95"	"YES"	133948	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1914430 "	67180	"Yipf5"	"Q9EQQ2"	"HGNC:24877"	81555	"YIPF5"	"Q969M3"	"YES"	56969	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1917487"	70237	"Bhlhb9"	"Q6PB60"	"HGNC:29353"	80823	"BHLHB9"	"Q6PI77"	"YES"	12739	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1197514"	18974	"Pole2"	"O54956"	"HGNC:9178"	5427	"POLE2"	"P56282"	"YES"	2015	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1330307"	226049	"Dmrt2"	"Q8BG36"	"HGNC:2935"	10655	"DMRT2"	"Q05C20;Q9Y5R5;Q5HYK2"	"YES"	17111	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1921627 "	74377	"Hsf2bp"	"Q9D4G2"	"HGNC:5226"	11077	"HSF2BP"	"O75031;Q6IAT7"	"YES"	38263	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2684913"	217431	"Nol10"	"Q3TUB5;Q5RJG1"	"HGNC:25862"	79954	"NOL10"	"Q9BSC4"	"YES"	5998	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:3612191 "	434341	"Nlrc5"	"C3VPR6"	"HGNC:29933"	84166	"NLRC5"	"Q6MZW3;Q86WI3;Q9H6Y0"	"YES"	88935	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2136401"	93728	"Pabpc5"	"Q8C7D3"	"HGNC:13629"	140886	"PABPC5"	"Q96DU9"	"YES"	5857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2141142 "	231571	"Rpap2"	"Q8VC34"	"HGNC:25791"	79871	"RPAP2"	"Q8IXW5"	"YES"	11733	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:2653368 "	194655	"Klf11"	"Q8K1S5"	"HGNC:11811"	8462	"KLF11"	"B7ZAX4;O14901;Q53QU8"	"YES"	2668	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"MGI:1915958"	68708	"Rabl2"	"E9Q9D5"	"HGNC:9799"	11159	"RABL2A"	"Q6IC14;B7ZBD5;Q2TAB6;Q9UBK7;A0AUY0"	"YES"	90913	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"MGI:1915592"	68342	"Ndufb10"	"Q9DCS9"	"HGNC:7696"	4716	"NDUFB10"	"A8K761;O96000"	"YES"	3343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:107172"	19058	"Ppp3r1"	"Q63810"	"HGNC:9317"	5534	"PPP3R1"	"P63098"	"YES"	68099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96705"	16691	"Krt8"	"P11679"	"HGNC:6446"	3856	"KRT8"	"Q7L4M3;P05787"	"YES"	55643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:102705"	14702	"Gng2"	"P63213"	"HGNC:4404"	54331	"GNG2"	"P59768"	"YES"	40715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1349394"	26921	"Map4k4"	"A0A0A6YW53;B7ZNR8;P97820;B2RUE8;B7ZNR9;A0A0A6YWR8;Q3UTY9;A0A0A6YWM8;F8VPL5"	"HGNC:6866"	9448	"MAP4K4"	"O95819;B7Z3V5;E7ESS2;V9HWH3"	"YES"	7442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1336171"	14701	"Gng12"	"Q9DAS9"	"HGNC:19663"	55970	"GNG12"	"Q9UBI6"	"YES"	32427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:87909"	11475	"Acta2"	"P62737"	"HGNC:130"	59	"ACTA2"	"D2JYH4;P62736"	"YES"	133938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:2389173"	74342	"Lrrtm1"	"Q8K377"	"HGNC:19408"	347730	"LRRTM1"	"Q86UE6"	"YES"	41763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1354723"	50767	"Pnpla6"	"Q3TRM4"	"HGNC:16268"	10908	"PNPLA6"	"Q8IY17"	"YES"	21333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1315201"	14790	"Grcc10"	"O35127"	"HGNC:29521"	113246	"C12orf57"	"Q99622;F5GXW5;U3KQ85"	"YES"	8402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:2443306"	216810	"Tom1l2"	"Q5SRX1"	"HGNC:11984"	146691	"TOM1L2"	"Q6ZVM7;B7Z2U2;B7Z671;F5H3S6"	"YES"	44901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1915388"	77521	"Mtus2"	"Q3UHD3"	"HGNC:20595"	23281	"MTUS2"	"J3KQA9;Q5JR59"	"YES"	78141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:2141942"	101565	"Ccp110"	"Q7TSH4"	"HGNC:24342"	9738	"CCP110"	"O43303;A0A024QYV8"	"YES"	8810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1858600"	54153	"Rasa4"	"Q6PFQ7"	"HGNC:23181"	10156	"RASA4"	"O43374"	"YES"	5080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:108511"	17433	"Mobp"	"Q9D2P8"	"HGNC:7189"	4336	"MOBP"	"Q13875;A0A024R2N4"	"YES"	32040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96702"	110308	"Krt5"	"Q32P04;Q922U2"	"HGNC:6442"	3852	"KRT5"	"P13647"	"YES"	55461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1914434"	67184	"Ndufa13"	"Q9ERS2;F6W8I0"	"HGNC:17194"	51079	"NDUFA13"	"Q9P0J0"	"YES"	41083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:2387578"	234577	"Cpne2"	"P59108"	"HGNC:2315"	221184	"CPNE2"	"Q96FN4"	"YES"	27392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:99517"	15511	"Hspa1b"	"P17879"	"HGNC:5233"	3304	"HSPA1B"	"A8K5I0;P0DMV8;P0DMV9"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:107460"	110323	"Cox6b1"	"P56391"	"HGNC:2280"	1340	"COX6B1"	"P14854"	"YES"	39658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1913402"	66152	"Uqcr10"	"Q5NCJ9;Q8R1I1"	"HGNC:30863"	29796	"UQCR10"	"Q9UDW1"	"YES"	40876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1923385"	109294	"Prex2"	"Q3UWW3;Q3LAC4"	"HGNC:22950"	80243	"PREX2"	"Q70Z35"	"YES"	23523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96618"	16424	"Itih1"	"F8WJ05;Q61702"	"HGNC:6166"	3697	"ITIH1"	"P19827;B7Z8B6"	"YES"	1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:87905"	11464	"Actc1"	"P68033;Q497E4"	"HGNC:143"	70	"ACTC1"	"B3KPP5;P68032"	"YES"	68446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96699"	16681	"Krt2"	"Q3TTY5"	"HGNC:6439"	3849	"KRT2"	"P35908"	"NO"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1333768"	16688	"Krt6b"	"Q3UV11"	"HGNC:6444"	3854	"KRT6B"	"P04259"	"YES"	136794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:2385030"	223917	"Krt79"	"Q8VED5"	"HGNC:28930"	338785	"KRT79"	"Q5XKE5"	"YES"	89169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:104809"	102502	"Pls1"	"Q3V0K9;Q3V3X1"	"HGNC:9090"	5357	"PLS1"	"Q14651"	"YES"	68270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:87876"	11423	"Ache"	"P21836;Q543Z1"	"HGNC:108"	43	"ACHE"	"P22303"	"YES"	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1913648"	66398	"Commd5"	"Q8R395"	"HGNC:17902"	28991	"COMMD5"	"Q9GZQ3"	"YES"	8548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1858304"	51797	"Ctps"	"P70698"	"HGNC:2519"	1503	"CTPS1"	"B4E1E0;P17812"	"YES"	20446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:102703"	14706	"Gng4"	"P50153"	"HGNC:4407"	2786	"GNG4"	"B1APZ0;P50150"	"YES"	3299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:97436"	18378	"Omp"	"A2RT14;Q64288"	"HGNC:8136"	4975	"OMP"	"P47874"	"YES"	36195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1196391"	18973	"Pole"	"Q3UR94;Q80XH7;Q9WVF7"	"HGNC:9177"	5426	"POLE"	"Q07864"	"YES"	4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:95860"	14862	"Gstm1"	"P10649"	"HGNC:4632"	2944	"GSTM1"	"P09488;X5DR03;X5D932"	"YES"	115474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:109161"	14773	"Grk5"	"Q3TST4;Q8VEB1"	"HGNC:4544"	2869	"GRK5"	"P34947"	"YES"	3879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1913354"	594844	"Tceal3"	"Q8R0A5"	"HGNC:28247"	85012	"TCEAL3"	"Q969E4"	"YES"	133950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96027 "	15135	"Hbb-y"	"P02104;Q9CR49"	NA	NA	NA	NA	"YES"	128032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:101925"	16663	"Krt13"	"P08730"	"HGNC:6415"	3860	"KRT13"	"P13646;A1A4E9"	"YES"	40740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96689"	16665	"Krt15"	"B1AQ77;Q61414"	"HGNC:6421"	3866	"KRT15"	"B3KVF5;P19012"	"YES"	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96690"	16666	"Krt16"	"Q3SYP5;Q9Z2K1;Q3ZAW8"	"HGNC:6423"	3868	"KRT16"	"P08779"	"YES"	21145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:96691"	16667	"Krt17"	"Q9QWL7"	"HGNC:6427"	3872	"KRT17"	"Q04695;Q14666"	"YES"	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:1924305"	77055	"Krt76"	"Q3UV17"	"HGNC:24430"	51350	"KRT76"	"Q01546"	"YES"	22931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:3588209"	406220	"Krt77"	"Q08EK5;Q6IFZ6"	"HGNC:20411"	374454	"KRT77"	"Q0IIN1;Q7Z794"	"YES"	45490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:3607712"	223915	"Krt73"	"Q6NXH9"	"HGNC:28928"	319101	"KRT73"	"Q86Y46"	"YES"	27875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"MGI:2149786"	114679	"Selm"	"Q8VHC3"	NA	140606	"SELM"	"Q8WWX9"	"YES"	14237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
